run_id,id,writer_reference_id,dataset,provider,model,reference_type,rouge1_fmeasure,rouge2_fmeasure,rougeL_fmeasure,meteor,bertscore_precision,bertscore_recall,bertscore_f1
20260519_232753,14f71296e6404651bfdcfd300ddebcf8,1,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.62,0.3877551020408163,0.48,0.5189573001556412,0.9241312146186829,0.9275835752487183,0.9258540868759155
20260519_232753,14f71296e6404651bfdcfd300ddebcf8,2,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.3673469387755102,0.10416666666666666,0.2040816326530612,0.2244857594936709,0.8838454484939575,0.8926335573196411,0.8882177472114563
20260519_232753,14f71296e6404651bfdcfd300ddebcf8,3,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.5102040816326531,0.22916666666666666,0.38775510204081626,0.3432459677419355,0.9022079110145569,0.900242269039154,0.9012240171432495
20260519_232753,14f71296e6404651bfdcfd300ddebcf8,4,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.5,0.24489795918367346,0.36000000000000004,0.40112282633242996,0.9123555421829224,0.9041174054145813,0.9082177877426147
20260519_232753,1837ffd3608240eb94975a7144547467,1,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.36363636363636365,0.10309278350515465,0.2626262626262626,0.23837733765971486,0.8691262006759644,0.8827676177024841,0.8758938312530518
20260519_232753,1837ffd3608240eb94975a7144547467,2,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.25,0.02127659574468085,0.125,0.13294979079497907,0.8476414680480957,0.8544096350669861,0.8510120511054993
20260519_232753,1837ffd3608240eb94975a7144547467,3,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.5098039215686275,0.36,0.4705882352941176,0.38429406850459474,0.9067097902297974,0.8982411623001099,0.9024556279182434
20260519_232753,18cba9a8f2f64055a707452638182303,1,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.42718446601941745,0.09900990099009903,0.19417475728155342,0.25196881939516036,0.8847264647483826,0.8968313932418823,0.8907378315925598
20260519_232753,18cba9a8f2f64055a707452638182303,2,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.35294117647058826,0.04,0.17647058823529413,0.13429752066115702,0.8785987496376038,0.902880847454071,0.8905743360519409
20260519_232753,18cba9a8f2f64055a707452638182303,3,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.45217391304347826,0.21238938053097345,0.3304347826086957,0.3144884078110144,0.9036505222320557,0.900985598564148,0.9023160934448242
20260519_232753,197ac2ec9f4247bca556023c0593c113,1,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.46601941747572817,0.25742574257425743,0.31067961165048535,0.3582124423865254,0.9147212505340576,0.9062449336051941,0.9104633331298828
20260519_232753,197ac2ec9f4247bca556023c0593c113,2,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.4782608695652174,0.17777777777777776,0.34782608695652173,0.24600084849392337,0.9059740304946899,0.912373423576355,0.9091624617576599
20260519_232753,1d6de9a1cfdc48f989f485d297fe294e,1,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.358974358974359,0.1217391304347826,0.22222222222222224,0.13239875389408098,0.8978950381278992,0.8852825164794922,0.8915441036224365
20260519_232753,1d6de9a1cfdc48f989f485d297fe294e,2,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.3125,0.10638297872340426,0.16666666666666666,0.21319363308584277,0.8903332352638245,0.8926147222518921,0.8914724588394165
20260519_232753,1d6de9a1cfdc48f989f485d297fe294e,3,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.29787234042553196,0.06521739130434782,0.19148936170212766,0.17632678379216607,0.8830944895744324,0.887938380241394,0.8855098485946655
20260519_232753,1d6de9a1cfdc48f989f485d297fe294e,4,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.4375,0.10638297872340426,0.25,0.28294840352641576,0.8961290717124939,0.8974383473396301,0.8967832326889038
20260519_232753,1e9e8efed5544ebf8e20ae191c32a936,1,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.4536082474226804,0.16842105263157894,0.24742268041237112,0.316595744680851,0.9051517844200134,0.9079195261001587,0.9065335988998413
20260519_232753,1e9e8efed5544ebf8e20ae191c32a936,2,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.39583333333333326,0.14893617021276595,0.27083333333333337,0.17418032786885246,0.9052568674087524,0.8949720859527588,0.9000851511955261
20260519_232753,1e9e8efed5544ebf8e20ae191c32a936,3,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.32653061224489793,0.020833333333333332,0.1836734693877551,0.13319672131147542,0.8905208110809326,0.8788542747497559,0.8846490979194641
20260519_232753,1ea22520bd7b4fe288c62159e02f803d,1,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.20408163265306126,0.020833333333333332,0.14285714285714285,0.11990772428828557,0.8788968324661255,0.8808044791221619,0.8798496127128601
20260519_232753,1ea22520bd7b4fe288c62159e02f803d,2,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.36538461538461536,0.17647058823529413,0.21153846153846154,0.2793416424710242,0.8830728530883789,0.8677747249603271,0.8753569722175598
20260519_232753,1ea22520bd7b4fe288c62159e02f803d,3,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.32989690721649484,0.12631578947368421,0.26804123711340205,0.2291581108829569,0.894237756729126,0.9096509218215942,0.9018784761428833
20260519_232753,220155949987431794d2c35d7fab6b3e,1,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.2653061224489796,0.08333333333333333,0.16326530612244897,0.1341660048612615,0.8364232778549194,0.868120551109314,0.8519772291183472
20260519_232753,220155949987431794d2c35d7fab6b3e,2,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.2666666666666666,0.09090909090909091,0.17777777777777776,0.10204081632653063,0.8429035544395447,0.8779894709587097,0.8600888252258301
20260519_232753,22e7e602ee234513be86ebb57199b827,1,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.4077669902912621,0.0396039603960396,0.1747572815533981,0.1963068279146254,0.8752622604370117,0.8869365453720093,0.8810607194900513
20260519_232753,22e7e602ee234513be86ebb57199b827,2,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.37254901960784315,0.14,0.29411764705882354,0.2077572438968743,0.8831551671028137,0.8923377394676208,0.8877227306365967
20260519_232753,22e7e602ee234513be86ebb57199b827,3,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.4230769230769231,0.13725490196078433,0.23076923076923075,0.19318692248459954,0.8875829577445984,0.8860340714454651,0.8868078589439392
20260519_232753,24df2a97c6a94a40b5f291ad5e5314b0,1,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.48936170212765956,0.19565217391304346,0.3404255319148936,0.31553931199433777,0.9055896401405334,0.9256983399391174,0.9155336022377014
20260519_232753,24df2a97c6a94a40b5f291ad5e5314b0,2,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.31481481481481477,0.13207547169811323,0.22222222222222224,0.1206896551724138,0.8782998919487,0.8865059614181519,0.8823838829994202
20260519_232753,24df2a97c6a94a40b5f291ad5e5314b0,3,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.18947368421052632,0.06451612903225808,0.16842105263157894,0.12612324347385545,0.857092022895813,0.8643555045127869,0.860708475112915
20260519_232753,2569a0bebc5f487db4a5485b0c0896ec,1,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.4000000000000001,0.1590909090909091,0.28888888888888886,0.2842592592592593,0.9003397226333618,0.9069786667823792,0.9036470055580139
20260519_232753,2569a0bebc5f487db4a5485b0c0896ec,2,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.54,0.20408163265306123,0.33999999999999997,0.3627873563218391,0.9187425971031189,0.9058705568313599,0.9122611880302429
20260519_232753,2ade281594b94155aa8c344f1302c0a6,1,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.3440860215053763,0.06593406593406592,0.1935483870967742,0.1817413355874894,0.8814188838005066,0.8842477202415466,0.8828310370445251
20260519_232753,2ade281594b94155aa8c344f1302c0a6,2,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.4123711340206186,0.16842105263157894,0.2061855670103093,0.2873785406840383,0.8982193470001221,0.8969762325286865,0.8975973725318909
20260519_232753,2ade281594b94155aa8c344f1302c0a6,3,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.43809523809523815,0.13592233009708737,0.26666666666666666,0.23999374609130705,0.8962734937667847,0.8944592475891113,0.8953654170036316
20260519_232753,2c80f9196b654048b01397ebd52d3518,1,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.6346153846153846,0.35294117647058826,0.34615384615384615,0.3833415468460112,0.9070769548416138,0.9144569635391235,0.91075199842453
20260519_232753,2c80f9196b654048b01397ebd52d3518,2,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.5567010309278351,0.27368421052631575,0.4123711340206186,0.3957457663255361,0.8979666829109192,0.9030879735946655,0.9005199670791626
20260519_232753,2c80f9196b654048b01397ebd52d3518,3,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.39560439560439564,0.06741573033707866,0.24175824175824176,0.2646921641791045,0.872041642665863,0.8990111947059631,0.8853210806846619
20260519_232753,302c800172da420f9e2e80474a9cf5ec,1,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.48148148148148145,0.1320754716981132,0.2777777777777778,0.2807547169811321,0.888013482093811,0.896701991558075,0.8923366665840149
20260519_232753,302c800172da420f9e2e80474a9cf5ec,2,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.5904761904761904,0.2718446601941748,0.32380952380952377,0.4160392673544532,0.9049612879753113,0.9279968738555908,0.916334331035614
20260519_232753,302c800172da420f9e2e80474a9cf5ec,3,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.44660194174757284,0.13861386138613857,0.2524271844660194,0.21939432989690721,0.892570436000824,0.9099083542823792,0.9011560082435608
20260519_232753,3258d30c9b0a46afb2999af98a1123a1,1,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.26666666666666666,0.022727272727272728,0.20000000000000004,0.11135857461024498,0.8909000754356384,0.8880659937858582,0.8894807696342468
20260519_232753,3258d30c9b0a46afb2999af98a1123a1,2,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.3142857142857143,0.08823529411764705,0.17142857142857146,0.2346654275092937,0.8853241205215454,0.9096304774284363,0.8973127603530884
20260519_232753,3258d30c9b0a46afb2999af98a1123a1,3,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.3478260869565218,0.11111111111111112,0.26086956521739124,0.22091217855409995,0.9019389152526855,0.8952711820602417,0.8985926508903503
20260519_232753,3437e88f01a7470b8e227c785ff0bf0d,1,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.26373626373626374,0.04494382022471909,0.1758241758241758,0.11387163561076602,0.8519678711891174,0.8665807247161865,0.8592122197151184
20260519_232753,3437e88f01a7470b8e227c785ff0bf0d,2,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.3294117647058823,0.12048192771084337,0.25882352941176473,0.22071678321678323,0.8726637363433838,0.8596658706665039,0.8661160469055176
20260519_232753,3437e88f01a7470b8e227c785ff0bf0d,3,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.37681159420289856,0.1492537313432836,0.34782608695652173,0.40483250104036617,0.8629114031791687,0.9091542959213257,0.8854295015335083
20260519_232753,3b82559a2edb48c7bffca655c43fe34d,1,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.41758241758241754,0.11235955056179775,0.21978021978021978,0.2947629999735638,0.8890953660011292,0.8992850184440613,0.8941611051559448
20260519_232753,3b82559a2edb48c7bffca655c43fe34d,2,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.2772277227722772,0.0808080808080808,0.198019801980198,0.1681285747219813,0.8689229488372803,0.84587162733078,0.8572423458099365
20260519_232753,3d313cc616b64884a3c351a691d5095a,1,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.34951456310679613,0.07920792079207921,0.2135922330097087,0.20084021226415094,0.8891327381134033,0.8737130761146545,0.8813554644584656
20260519_232753,3d313cc616b64884a3c351a691d5095a,2,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.2828282828282828,0.08247422680412371,0.1616161616161616,0.19386822370630155,0.8722139596939087,0.8528864979743958,0.8624419569969177
20260519_232753,3d313cc616b64884a3c351a691d5095a,3,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.26666666666666666,0.06818181818181818,0.2,0.1363733905579399,0.880044162273407,0.8881753087043762,0.8840910196304321
20260519_232753,423df8e4d9004e028cebb47f06bd1e35,1,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.42718446601941745,0.1782178217821782,0.27184466019417475,0.19575177009579342,0.8965902328491211,0.9095751047134399,0.9030359983444214
20260519_232753,423df8e4d9004e028cebb47f06bd1e35,2,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.3958333333333333,0.10638297872340424,0.29166666666666663,0.15892420537897312,0.8984299898147583,0.9252587556838989,0.9116470217704773
20260519_232753,423df8e4d9004e028cebb47f06bd1e35,3,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.5357142857142858,0.16363636363636364,0.35714285714285715,0.29339958639705876,0.9105917811393738,0.9099650382995605,0.9102782607078552
20260519_232753,43fe258814434c85a12ac88831a476c3,1,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.34615384615384615,0.0392156862745098,0.17307692307692307,0.17733510402833114,0.851791501045227,0.8659889698028564,0.8588315844535828
20260519_232753,43fe258814434c85a12ac88831a476c3,2,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.38095238095238093,0.13592233009708737,0.24761904761904763,0.27417574604378414,0.8619212508201599,0.8751681447029114,0.8684942126274109
20260519_232753,43fe258814434c85a12ac88831a476c3,3,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.3272727272727272,0.07407407407407408,0.18181818181818182,0.19452696526508226,0.8660635948181152,0.8803577423095703,0.8731521964073181
20260519_232753,448cb2d5d0d6490083ae1b751f0b2e7b,1,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.3047619047619047,0.09708737864077671,0.19047619047619047,0.16268031172678457,0.8612865805625916,0.8788559436798096,0.8699824810028076
20260519_232753,448cb2d5d0d6490083ae1b751f0b2e7b,2,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.31250000000000006,0.10638297872340426,0.22916666666666669,0.19919210238865645,0.8794698715209961,0.9021150469779968,0.8906484842300415
20260519_232753,448cb2d5d0d6490083ae1b751f0b2e7b,3,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.45871559633027525,0.09345794392523364,0.2935779816513761,0.27227406679764243,0.8807323575019836,0.889988899230957,0.8853364586830139
20260519_232753,448cb2d5d0d6490083ae1b751f0b2e7b,4,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.5,0.14285714285714285,0.3,0.2889016018306636,0.8757942318916321,0.8964841365814209,0.8860184550285339
20260519_232753,4f36bb563c2949a58db7198e337e64c1,1,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.5599999999999999,0.2857142857142857,0.38,0.3675766283524904,0.9221201539039612,0.9108535647392273,0.9164522290229797
20260519_232753,4f36bb563c2949a58db7198e337e64c1,2,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.5833333333333334,0.2553191489361702,0.45833333333333326,0.5102974828375285,0.915920078754425,0.9224204421043396,0.9191587567329407
20260519_232753,4f36bb563c2949a58db7198e337e64c1,3,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.5576923076923078,0.2156862745098039,0.3653846153846154,0.34391385872921415,0.910430908203125,0.9058764576911926,0.9081479907035828
20260519_232753,4f36bb563c2949a58db7198e337e64c1,4,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.6407766990291263,0.37623762376237624,0.4271844660194175,0.43814728207879006,0.9270107746124268,0.9170960783958435,0.9220266938209534
20260519_232753,532b122b3bf54cf5a694141c313af07d,1,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.4444444444444445,0.22641509433962262,0.27777777777777773,0.3343750000000001,0.8871133923530579,0.8798807263374329,0.8834822773933411
20260519_232753,532b122b3bf54cf5a694141c313af07d,2,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.5660377358490566,0.34615384615384615,0.3584905660377358,0.46125329721251873,0.9053019285202026,0.9039198160171509,0.9046103358268738
20260519_232753,532b122b3bf54cf5a694141c313af07d,3,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.4230769230769231,0.13725490196078433,0.25,0.2685804263565892,0.8820067048072815,0.900330662727356,0.8910744190216064
20260519_232753,58b81f0f9fa34aeea9f49e9c97241063,1,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.37254901960784315,0.12,0.2549019607843137,0.24181169120928162,0.868802011013031,0.8903565406799316,0.8794471621513367
20260519_232753,58b81f0f9fa34aeea9f49e9c97241063,2,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.40384615384615385,0.2549019607843137,0.3846153846153846,0.31473498445584536,0.8769180178642273,0.9216506481170654,0.8987280130386353
20260519_232753,58b81f0f9fa34aeea9f49e9c97241063,3,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.24489795918367344,0.041666666666666664,0.1020408163265306,0.15160637075146408,0.864805281162262,0.8953192830085754,0.8797978162765503
20260519_232753,5a5d2bbfb7a74067abfb31a5f4888c71,1,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.44247787610619466,0.14414414414414414,0.24778761061946902,0.21196029665479157,0.8924536108970642,0.8976813554763794,0.8950598239898682
20260519_232753,5a5d2bbfb7a74067abfb31a5f4888c71,2,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.40404040404040403,0.10309278350515465,0.30303030303030304,0.2808289773982184,0.8800962567329407,0.9046788215637207,0.892218291759491
20260519_232753,5a5d2bbfb7a74067abfb31a5f4888c71,3,writer_summaries,ollama,llama3.1:latest,freelance_writer,0.3584905660377358,0.09615384615384615,0.2641509433962264,0.22987983406584137,0.8774550557136536,0.8925184011459351,0.8849225640296936
