run_id,id,dataset,provider,model,rouge1_fmeasure,rouge2_fmeasure,rougeL_fmeasure,meteor,bertscore_precision,bertscore_recall,bertscore_f1
20260519_213553,36625078,xsum,ollama,llama3.1:latest,0.19607843137254904,0.04081632653061225,0.11764705882352942,0.1715353260869565,0.8560671806335449,0.8754436373710632,0.8656469583511353
20260519_213553,38243087,xsum,ollama,llama3.1:latest,0.21739130434782608,0.0,0.17391304347826086,0.06355932203389829,0.8774720430374146,0.8768580555915833,0.877164900302887
20260519_213553,32148433,xsum,ollama,llama3.1:latest,0.3278688524590164,0.1694915254237288,0.29508196721311475,0.26859205776173284,0.8934820294380188,0.9219428300857544,0.9074892997741699
20260519_213553,36874874,xsum,ollama,llama3.1:latest,0.35,0.05263157894736841,0.25000000000000006,0.16000000000000003,0.8764017820358276,0.9435036182403564,0.9087156653404236
20260519_213553,30704751,xsum,ollama,llama3.1:latest,0.3548387096774194,0.13333333333333333,0.25806451612903225,0.30187351093783843,0.8936716318130493,0.9247065186500549,0.9089242219924927
20260519_213553,40445714,xsum,ollama,llama3.1:latest,0.3870967741935483,0.16666666666666663,0.3225806451612903,0.4508928571428571,0.8574740886688232,0.903768002986908,0.8800126314163208
20260519_213553,35763771,xsum,ollama,llama3.1:latest,0.22580645161290322,0.0,0.12903225806451615,0.12962962962962962,0.8600866794586182,0.88811856508255,0.8738779425621033
20260519_213553,32413443,xsum,ollama,llama3.1:latest,0.1694915254237288,0.03508771929824561,0.1016949152542373,0.08849557522123894,0.8694508671760559,0.8925262689590454,0.8808373808860779
20260519_213553,34996515,xsum,ollama,llama3.1:latest,0.30508474576271183,0.07017543859649121,0.2033898305084746,0.2742117947961242,0.8648732900619507,0.8912472724914551,0.8778622150421143
20260519_213553,41001169,xsum,ollama,llama3.1:latest,0.21818181818181817,0.03773584905660377,0.14545454545454545,0.1957894736842105,0.8629831671714783,0.8922886848449707,0.8773912787437439
20260519_213553,37297193,xsum,ollama,llama3.1:latest,0.2545454545454545,0.03773584905660378,0.14545454545454542,0.22516048672990321,0.8644998669624329,0.8825892210006714,0.8734508752822876
20260519_213553,33643453,xsum,ollama,llama3.1:latest,0.2545454545454545,0.03773584905660377,0.10909090909090909,0.13227513227513227,0.854255735874176,0.8747473955154419,0.8643801212310791
20260519_213553,39953806,xsum,ollama,llama3.1:latest,0.19047619047619047,0.0,0.126984126984127,0.1214574898785425,0.8622090816497803,0.8829604983329773,0.8724613785743713
20260519_213553,39383896,xsum,ollama,llama3.1:latest,0.34375,0.0967741935483871,0.15625,0.26170023001455195,0.881445586681366,0.9224023222923279,0.9014589786529541
20260519_213553,34138088,xsum,ollama,llama3.1:latest,0.23333333333333334,0.0,0.19999999999999998,0.18716577540106955,0.8756041526794434,0.9137415885925293,0.8942664861679077
20260519_213553,34616758,xsum,ollama,llama3.1:latest,0.19999999999999998,0.0,0.13333333333333333,0.10600706713780918,0.8230700492858887,0.8309859037399292,0.8270090222358704
20260519_213553,35738861,xsum,ollama,llama3.1:latest,0.2222222222222222,0.09302325581395349,0.2222222222222222,0.16788563829787234,0.8908134698867798,0.931804895401001,0.9108482599258423
20260519_213553,33633200,xsum,ollama,llama3.1:latest,0.34782608695652173,0.045454545454545456,0.2173913043478261,0.2694336161430864,0.9060190320014954,0.9231073260307312,0.914483368396759
20260519_213553,34067126,xsum,ollama,llama3.1:latest,0.24000000000000005,0.0,0.16,0.15463917525773196,0.8651667833328247,0.8837822675704956,0.8743754625320435
20260519_213553,36390873,xsum,ollama,llama3.1:latest,0.19672131147540983,0.0,0.09836065573770492,0.10752688172043011,0.8446788787841797,0.8819068670272827,0.8628915548324585
20260519_213553,38372342,xsum,ollama,llama3.1:latest,0.20338983050847456,0.03508771929824561,0.16949152542372878,0.11834319526627218,0.8516457676887512,0.9101394414901733,0.8799214959144592
20260519_213553,38642269,xsum,ollama,llama3.1:latest,0.33333333333333337,0.11538461538461539,0.29629629629629634,0.3735871010638298,0.8957202434539795,0.9323102831840515,0.9136490821838379
20260519_213553,38949694,xsum,ollama,llama3.1:latest,0.3,0.0,0.25,0.12738853503184713,0.8914214372634888,0.9108691215515137,0.9010403752326965
20260519_213553,25319265,xsum,ollama,llama3.1:latest,0.3461538461538462,0.16,0.23076923076923078,0.360176282051282,0.9011167883872986,0.9177239537239075,0.9093445539474487
20260519_213553,33297155,xsum,ollama,llama3.1:latest,0.3255813953488372,0.14634146341463417,0.3255813953488372,0.37116601026375456,0.8914833664894104,0.9196046590805054,0.9053256511688232
20260519_213553,36686888,xsum,ollama,llama3.1:latest,0.2711864406779661,0.07017543859649122,0.2033898305084746,0.26502267573696137,0.8448317646980286,0.9185903072357178,0.8801684975624084
20260519_213553,36318446,xsum,ollama,llama3.1:latest,0.3582089552238806,0.1230769230769231,0.26865671641791045,0.36120926580290535,0.8767678737640381,0.889919638633728,0.8832947611808777
20260519_213553,34245203,xsum,ollama,llama3.1:latest,0.33333333333333337,0.1875,0.33333333333333337,0.3013513513513514,0.8671640753746033,0.8974590301513672,0.8820515275001526
20260519_213553,35237389,xsum,ollama,llama3.1:latest,0.3768115942028986,0.08955223880597014,0.2318840579710145,0.2380149812734082,0.8788453936576843,0.9023232460021973,0.8904295563697815
20260519_213553,36843112,xsum,ollama,llama3.1:latest,0.18604651162790697,0.0,0.13953488372093023,0.047393364928909956,0.8760981559753418,0.8802464604377747,0.878167450428009
20260519_213553,26054651,xsum,ollama,llama3.1:latest,0.45614035087719296,0.2545454545454546,0.35087719298245607,0.1794871794871795,0.8764165639877319,0.9079390168190002,0.8918993473052979
20260519_213553,40993250,xsum,ollama,llama3.1:latest,0.1702127659574468,0.0,0.0851063829787234,0.10135135135135134,0.8497593998908997,0.8363248705863953,0.8429886102676392
20260519_213553,36543080,xsum,ollama,llama3.1:latest,0.12499999999999999,0.0,0.08333333333333334,0.0925925925925926,0.8322510719299316,0.9019284844398499,0.8656900525093079
20260519_213553,36130881,xsum,ollama,llama3.1:latest,0.19999999999999998,0.03448275862068966,0.09999999999999999,0.075,0.8355100750923157,0.8960773944854736,0.8647344708442688
20260519_213553,32536141,xsum,ollama,llama3.1:latest,0.3389830508474576,0.10526315789473685,0.1694915254237288,0.34128440366972473,0.879419207572937,0.9038816690444946,0.8914826512336731
20260519_213553,37573814,xsum,ollama,llama3.1:latest,0.46913580246913583,0.27848101265822783,0.34567901234567905,0.4697139479614329,0.905012309551239,0.9218557476997375,0.913356363773346
20260519_213553,35019996,xsum,ollama,llama3.1:latest,0.22727272727272724,0.0,0.13636363636363635,0.12195121951219512,0.8936091661453247,0.9204682111740112,0.9068398475646973
20260519_213553,19897695,xsum,ollama,llama3.1:latest,0.12765957446808512,0.044444444444444446,0.12765957446808512,0.21657250470809797,0.8422239422798157,0.8940629363059998,0.8673695921897888
20260519_213553,19867399,xsum,ollama,llama3.1:latest,0.3174603174603174,0.06557377049180328,0.1587301587301587,0.13358778625954199,0.8967501521110535,0.9327827095985413,0.9144116044044495
20260519_213553,35419090,xsum,ollama,llama3.1:latest,0.4266666666666667,0.21917808219178078,0.21333333333333335,0.3872053872053872,0.8827119469642639,0.9284673929214478,0.9050117135047913
20260519_213553,36760027,xsum,ollama,llama3.1:latest,0.21428571428571427,0.037037037037037035,0.17857142857142858,0.20499465811965809,0.8727942109107971,0.9091637134552002,0.8906078338623047
20260519_213553,11804083,xsum,ollama,llama3.1:latest,0.35714285714285715,0.07407407407407408,0.32142857142857145,0.2549154092363969,0.8991442918777466,0.9051820039749146,0.9021530151367188
20260519_213553,38411271,xsum,ollama,llama3.1:latest,0.3333333333333333,0.08695652173913043,0.25000000000000006,0.23396226415094337,0.8839017152786255,0.9022417068481445,0.8929775357246399
20260519_213553,39599900,xsum,ollama,llama3.1:latest,0.33333333333333337,0.0,0.16666666666666669,0.20833333333333331,0.8860170245170593,0.9059210419654846,0.8958585262298584
20260519_213553,37486486,xsum,ollama,llama3.1:latest,0.22535211267605634,0.0,0.14084507042253522,0.12012012012012013,0.8524700999259949,0.8554489612579346,0.8539568781852722
20260519_213553,33066007,xsum,ollama,llama3.1:latest,0.0923076923076923,0.0,0.0923076923076923,0.058823529411764705,0.8219165205955505,0.8265160918235779,0.8242099285125732
20260519_213553,36634782,xsum,ollama,llama3.1:latest,0.2413793103448276,0.03571428571428571,0.10344827586206896,0.11673151750972761,0.8729059100151062,0.8898319602012634,0.881287693977356
20260519_213553,37004586,xsum,ollama,llama3.1:latest,0.3333333333333333,0.13043478260869568,0.2916666666666667,0.3252551020408163,0.8796194791793823,0.9238773584365845,0.9012053608894348
20260519_213553,34012102,xsum,ollama,llama3.1:latest,0.30508474576271183,0.10526315789473685,0.2033898305084746,0.2793141592920354,0.8821862936019897,0.9052919149398804,0.8935897946357727
20260519_213553,13681053,xsum,ollama,llama3.1:latest,0.136986301369863,0.0,0.08219178082191779,0.07645259938837921,0.8513522148132324,0.86586594581604,0.8585477471351624
20260519_213553,40763690,xsum,ollama,llama3.1:latest,0.14285714285714285,0.0,0.10714285714285714,0.10101010101010102,0.846867024898529,0.8520516157150269,0.8494514226913452
20260519_213553,35030448,xsum,ollama,llama3.1:latest,0.3773584905660377,0.19607843137254904,0.22641509433962265,0.2051282051282051,0.8871260285377502,0.9376416206359863,0.9116846323013306
20260519_213553,38559044,xsum,ollama,llama3.1:latest,0.3157894736842105,0.10909090909090909,0.2807017543859649,0.2569610840287532,0.8858906030654907,0.8712964057922363,0.878532886505127
20260519_213553,39335816,xsum,ollama,llama3.1:latest,0.3333333333333333,0.11538461538461539,0.25925925925925924,0.3221796332746296,0.9015949964523315,0.9315584301948547,0.9163317680358887
20260519_213553,30087725,xsum,ollama,llama3.1:latest,0.2222222222222222,0.03846153846153846,0.1111111111111111,0.08771929824561403,0.8430038094520569,0.869782567024231,0.8561837673187256
20260519_213553,37604054,xsum,ollama,llama3.1:latest,0.35294117647058826,0.12244897959183672,0.19607843137254904,0.2592388306674021,0.8764022588729858,0.9188764095306396,0.8971368670463562
20260519_213553,31959069,xsum,ollama,llama3.1:latest,0.27586206896551724,0.07142857142857142,0.17241379310344826,0.24568625733555224,0.880500853061676,0.8912687301635742,0.8858520984649658
20260519_213553,39306960,xsum,ollama,llama3.1:latest,0.3913043478260869,0.13636363636363635,0.21739130434782608,0.20348837209302326,0.8935185074806213,0.9238200783729553,0.9084166884422302
20260519_213553,22423362,xsum,ollama,llama3.1:latest,0.1851851851851852,0.0,0.14814814814814814,0.08152173913043478,0.8723828196525574,0.9022814035415649,0.8870802521705627
20260519_213553,35804311,xsum,ollama,llama3.1:latest,0.36734693877551017,0.2127659574468085,0.326530612244898,0.40026724975704564,0.876522958278656,0.9042670726776123,0.8901788592338562
20260519_213553,35935740,xsum,ollama,llama3.1:latest,0.17391304347826086,0.0,0.17391304347826086,0.111731843575419,0.864294171333313,0.850765585899353,0.857476532459259
20260519_213553,38148520,xsum,ollama,llama3.1:latest,0.5106382978723403,0.13333333333333333,0.3829787234042554,0.4873015873015873,0.9058425426483154,0.9395046234130859,0.9223665595054626
20260519_213553,21615080,xsum,ollama,llama3.1:latest,0.31884057971014496,0.029850746268656712,0.23188405797101452,0.1593625498007968,0.8779619932174683,0.9121028780937195,0.8947069048881531
20260519_213553,40317684,xsum,ollama,llama3.1:latest,0.32786885245901637,0.16949152542372883,0.22950819672131148,0.24372586872586877,0.8831398487091064,0.883619487285614,0.8833795785903931
20260519_213553,36648141,xsum,ollama,llama3.1:latest,0.19047619047619047,0.032786885245901634,0.126984126984127,0.10121457489878542,0.8537709712982178,0.9010875225067139,0.8767913579940796
20260519_213553,32962830,xsum,ollama,llama3.1:latest,0.3225806451612903,0.13333333333333333,0.25806451612903225,0.43536481808086747,0.8830572366714478,0.939411461353302,0.9103630185127258
20260519_213553,37836739,xsum,ollama,llama3.1:latest,0.25,0.0,0.17857142857142858,0.15228426395939085,0.8749958276748657,0.9119031429290771,0.8930683732032776
20260519_213553,35346901,xsum,ollama,llama3.1:latest,0.2352941176470588,0.06060606060606061,0.1176470588235294,0.27130283392978044,0.8793957829475403,0.9206920862197876,0.8995702266693115
20260519_213553,61df4979ac5fcc2b71be46ed6fe5a46ce7f071c3,cnn_dailymail,ollama,llama3.1:latest,0.5000000000000001,0.22535211267605632,0.2361111111111111,0.39347799535887307,0.8881778120994568,0.9100716710090637,0.8989914059638977
20260519_213553,21c0bd69b7e7df285c3d1b1cf56d4da925980a68,cnn_dailymail,ollama,llama3.1:latest,0.22033898305084745,0.034482758620689655,0.15254237288135591,0.16957453321089688,0.8500123023986816,0.8503257036209106,0.8501690030097961
20260519_213553,56f340189cd128194b2e7cb8c26bb900e3a848b4,cnn_dailymail,ollama,llama3.1:latest,0.4666666666666667,0.1346153846153846,0.24761904761904766,0.21279426163211443,0.8969104290008545,0.8616330027580261,0.8789178133010864
20260519_213553,00a665151b89a53e5a08a389df8334f4106494c2,cnn_dailymail,ollama,llama3.1:latest,0.37593984962406013,0.07633587786259542,0.18045112781954886,0.19444444444444445,0.8638200759887695,0.8751107454299927,0.8694287538528442
20260519_213553,9f6fbd3c497c4d28879bebebea220884f03eb41a,cnn_dailymail,ollama,llama3.1:latest,0.4873949579831932,0.17094017094017094,0.31932773109243695,0.45925925925925926,0.8804289698600769,0.9097333550453186,0.8948413133621216
20260519_213553,ce7460d21ce2336a0a8ee5812edd8b785b71811f,cnn_dailymail,ollama,llama3.1:latest,0.4050632911392405,0.16666666666666669,0.2911392405063291,0.2818181818181818,0.8881860375404358,0.894562840461731,0.8913629651069641
20260519_213553,b5febe3ebb819b1743b6718288b2d93a41193c4f,cnn_dailymail,ollama,llama3.1:latest,0.18032786885245902,0.0,0.0983606557377049,0.1264044943820225,0.838469386100769,0.8629612922668457,0.8505390882492065
20260519_213553,4a039636bd3f339eceb4f46312d1b2daa4fa3cf0,cnn_dailymail,ollama,llama3.1:latest,0.21621621621621623,0.0547945205479452,0.16216216216216217,0.18317329675354369,0.8602527379989624,0.8754298686981201,0.8677749037742615
20260519_213553,7bd8693d22bab10ae7ee5422831d16baa251c8fa,cnn_dailymail,ollama,llama3.1:latest,0.47761194029850745,0.19696969696969693,0.208955223880597,0.39866886604265767,0.885175883769989,0.9074096083641052,0.8961548805236816
20260519_213553,6fec76621340051518f7acb6280873c3c857eba5,cnn_dailymail,ollama,llama3.1:latest,0.3902439024390244,0.16049382716049382,0.18292682926829268,0.3928395622278816,0.8563260436058044,0.8904813528060913,0.8730698227882385
20260519_213553,b548af6fff8daaf4f68c71e6c94ab90f1f5d24ff,cnn_dailymail,ollama,llama3.1:latest,0.4555984555984556,0.12451361867704282,0.2471042471042471,0.21176216952338023,0.8893003463745117,0.8531631827354431,0.8708570003509521
20260519_213553,57f88e1055acb2b857a378a7c64de2bfd4563658,cnn_dailymail,ollama,llama3.1:latest,0.38028169014084506,0.14285714285714288,0.15492957746478875,0.3163474163898973,0.8779153823852539,0.8893554210662842,0.8835983872413635
20260519_213553,927e5b6d027f106cfa8ae4b5d060a6fed1d98c5c,cnn_dailymail,ollama,llama3.1:latest,0.381578947368421,0.10666666666666665,0.2105263157894737,0.22904649311021827,0.8720399141311646,0.8819493651390076,0.8769667148590088
20260519_213553,9e92dcf4f0b4792ecebf7f6990a7d2b794eb2cb9,cnn_dailymail,ollama,llama3.1:latest,0.29310344827586204,0.14035087719298245,0.1896551724137931,0.21525249827826112,0.8686838746070862,0.8783899545669556,0.8735098838806152
20260519_213553,faba1b198798edd16efa476899c836afbf88488d,cnn_dailymail,ollama,llama3.1:latest,0.3742690058479532,0.0710059171597633,0.2105263157894737,0.23188780863118139,0.8573689460754395,0.8537413477897644,0.8555513024330139
20260519_213553,dc20b3b117e51cec90d6c2c7c37624576c7aadc8,cnn_dailymail,ollama,llama3.1:latest,0.2931034482758621,0.07017543859649122,0.15517241379310345,0.2777777777777778,0.8415488004684448,0.8876867890357971,0.8640022277832031
20260519_213553,5444f636fa047cd6d918b5e6f6834276a8f0d6e8,cnn_dailymail,ollama,llama3.1:latest,0.3088235294117647,0.08955223880597014,0.1764705882352941,0.3135145353376785,0.8562287092208862,0.8864305019378662,0.8710678815841675
20260519_213553,ec6c596b606bb99e0915e164a88c76c8dcac1e5c,cnn_dailymail,ollama,llama3.1:latest,0.37500000000000006,0.07936507936507936,0.234375,0.20426287744227353,0.8765825629234314,0.8764243721961975,0.8765034675598145
20260519_213553,f354360360ab62603c850af203a0484e883fa1fd,cnn_dailymail,ollama,llama3.1:latest,0.4251968503937008,0.208,0.2677165354330709,0.45895914082687334,0.8720479011535645,0.8823974132537842,0.8771921396255493
20260519_213553,3b4e3959752fb438ed85b7bfd6171485225e5a33,cnn_dailymail,ollama,llama3.1:latest,0.3333333333333333,0.07042253521126761,0.19444444444444448,0.25784507351327624,0.8583077192306519,0.8662536144256592,0.8622623682022095
20260519_213553,889d52651ff7b8615b5c681dbf1116c1b88fc6c9,cnn_dailymail,ollama,llama3.1:latest,0.4050632911392405,0.14102564102564102,0.20253164556962025,0.23307480916030535,0.8788841962814331,0.8735002279281616,0.8761839866638184
20260519_213553,86902a08fb43fe0bace2621edbf9b409866f4367,cnn_dailymail,ollama,llama3.1:latest,0.445945945945946,0.136986301369863,0.25675675675675674,0.2595274390243903,0.8779600858688354,0.8770917654037476,0.8775256872177124
20260519_213553,50f309d789f0a7a27ca49fb80976b6b34fd084c5,cnn_dailymail,ollama,llama3.1:latest,0.25806451612903225,0.04918032786885246,0.12903225806451613,0.24124736101337088,0.8517318964004517,0.8734967708587646,0.8624770641326904
20260519_213553,c30d309f612727952c71a777f43bfbf9e55a2ec6,cnn_dailymail,ollama,llama3.1:latest,0.3977900552486187,0.111731843575419,0.2430939226519337,0.17919413569823953,0.8790154457092285,0.8651990294456482,0.8720524907112122
20260519_213553,6c1fb1595a4d6f37c008404157593011641aae22,cnn_dailymail,ollama,llama3.1:latest,0.3076923076923077,0.07792207792207792,0.1923076923076923,0.2596509865800122,0.8576269149780273,0.8735684752464294,0.8655242323875427
20260519_213553,03e658d25b1a520891675e9f851be544c82608e5,cnn_dailymail,ollama,llama3.1:latest,0.5487804878048781,0.2962962962962963,0.34146341463414637,0.3484216341470046,0.8971211910247803,0.8888095021247864,0.8929460048675537
20260519_213553,057123b34979f7c0bdc7ba28af13c1eb2ec215d9,cnn_dailymail,ollama,llama3.1:latest,0.2962962962962962,0.056074766355140186,0.1574074074074074,0.14900865539452499,0.8751581907272339,0.8548938035964966,0.8649073243141174
20260519_213553,1b7fa41fe8546787903a66933c92298127086033,cnn_dailymail,ollama,llama3.1:latest,0.5165562913907286,0.18791946308724833,0.3046357615894039,0.33608546138538137,0.883027970790863,0.8912290930747986,0.8871095776557922
20260519_213553,001db2e0e30e54bc5effda388ffb51425d018caf,cnn_dailymail,ollama,llama3.1:latest,0.4177215189873417,0.06410256410256411,0.2278481012658228,0.2677360066833751,0.8674956560134888,0.8537388443946838,0.8605622053146362
20260519_213553,7c48a6a9cabf76adc8a274525706a3020a4ac4a6,cnn_dailymail,ollama,llama3.1:latest,0.4210526315789474,0.18320610687022898,0.2406015037593985,0.26398827270920294,0.8832411766052246,0.8962100744247437,0.8896783590316772
20260519_213553,8249cd7a3a0c2580be8ef7643d72f8993c544096,cnn_dailymail,ollama,llama3.1:latest,0.4941176470588235,0.22619047619047622,0.23529411764705882,0.33623471893801754,0.8730297088623047,0.8913179636001587,0.882079005241394
20260519_213553,0f670e1fc0b23011e66eb7d385823c5ca351342b,cnn_dailymail,ollama,llama3.1:latest,0.42105263157894735,0.183206106870229,0.30075187969924816,0.2651648106193561,0.8535497188568115,0.8663507699966431,0.8599026203155518
20260519_213553,f5b95c8d765e8538b572be200541c6e153d06f80,cnn_dailymail,ollama,llama3.1:latest,0.3606557377049181,0.11666666666666668,0.2295081967213115,0.3472871002515271,0.8740857839584351,0.8740365505218506,0.8740612268447876
20260519_213553,d2360633d29ebc3d5973e970381f792242ffc243,cnn_dailymail,ollama,llama3.1:latest,0.5109489051094891,0.2074074074074074,0.35036496350364965,0.41616119953416153,0.8877686262130737,0.9008573889732361,0.8942651748657227
20260519_213553,95ea595c04fad8bf16d9c9ce8d4a484702dc6d5a,cnn_dailymail,ollama,llama3.1:latest,0.4293193717277487,0.07407407407407408,0.2094240837696335,0.1747108436561562,0.8778098821640015,0.8476778268814087,0.8624807596206665
20260519_213553,4a7b3f319f2102bebff7657f669a905bf89aeb8c,cnn_dailymail,ollama,llama3.1:latest,0.2826086956521739,0.03296703296703297,0.14130434782608695,0.12610340479192939,0.8516027927398682,0.8360350131988525,0.843747079372406
20260519_213553,205d90e39d23abcbcc60cb0beda6eea9fdb4fee4,cnn_dailymail,ollama,llama3.1:latest,0.47272727272727266,0.15950920245398773,0.2666666666666667,0.34717357121728704,0.8846211433410645,0.8704785108566284,0.8774928450584412
20260519_213553,11f2d2b2ac3412e4ba47c30467a3db8b2a96ca5e,cnn_dailymail,ollama,llama3.1:latest,0.5060240963855421,0.20731707317073172,0.25301204819277107,0.3360642807847777,0.8858901858329773,0.8676632642745972,0.8766819834709167
20260519_213553,0265a63b93cfc9279597d44285d2d2a0050b8085,cnn_dailymail,ollama,llama3.1:latest,0.4,0.05797101449275363,0.2142857142857143,0.19195612431444245,0.8601146340370178,0.8728118538856506,0.8664166927337646
20260519_213553,70aaf928efaa14691faa6237c355084f8752b563,cnn_dailymail,ollama,llama3.1:latest,0.34108527131782945,0.18897637795275593,0.2635658914728682,0.24551149433601946,0.8549102544784546,0.8834922909736633,0.868966281414032
20260519_213553,ebb9e35c91af6a54e50fc2c1be7ab4cd7f7dbab6,cnn_dailymail,ollama,llama3.1:latest,0.31404958677685946,0.08403361344537814,0.1652892561983471,0.2979385337150127,0.8564982414245605,0.8723545670509338,0.8643537163734436
20260519_213553,ddd4aecf2347a86d8ebf3de3f205dfa505101a3a,cnn_dailymail,ollama,llama3.1:latest,0.29357798165137616,0.0747663551401869,0.2018348623853211,0.22189158313679247,0.8791793584823608,0.8825337886810303,0.8808533549308777
20260519_213553,cea5c15ad730f89d121cdc65aa39cf6a6174d3ed,cnn_dailymail,ollama,llama3.1:latest,0.49673202614379086,0.10596026490066225,0.27450980392156865,0.27507751382007967,0.8810635209083557,0.8627414703369141,0.871806263923645
20260519_213553,a6d64fd431bc4b62b62777e29042ba65e3617dfe,cnn_dailymail,ollama,llama3.1:latest,0.3870967741935484,0.26373626373626374,0.3440860215053763,0.4901960784313725,0.8816774487495422,0.9310884475708008,0.9057095646858215
20260519_213553,26e47727edeaca0943148b75df124f2527f1e359,cnn_dailymail,ollama,llama3.1:latest,0.48920863309352514,0.1313868613138686,0.28776978417266186,0.3346411085644917,0.8882649540901184,0.8891628980636597,0.8887137174606323
20260519_213553,ef642c80fece6cb2549702eba0e68c5952af8380,cnn_dailymail,ollama,llama3.1:latest,0.4878048780487805,0.1477832512315271,0.24390243902439024,0.23130715438407742,0.8836237192153931,0.8790761232376099,0.8813440203666687
20260519_213553,3764add59d18b109acd0d15f40343cd3e6790c17,cnn_dailymail,ollama,llama3.1:latest,0.5735294117647058,0.43283582089552236,0.5294117647058824,0.6282334055053049,0.885895848274231,0.921893835067749,0.9035364389419556
20260519_213553,af613248193b59b21b25b33d0b0e9a64f41fc95e,cnn_dailymail,ollama,llama3.1:latest,0.41379310344827586,0.10526315789473684,0.2241379310344828,0.3233847492220697,0.8811038732528687,0.8740023970603943,0.877538800239563
20260519_213553,c49eafc214605c4fd905132b879b42954a584273,cnn_dailymail,ollama,llama3.1:latest,0.30344827586206896,0.08391608391608392,0.1931034482758621,0.12922465208747513,0.8559364676475525,0.8519654273986816,0.8539462685585022
20260519_213553,0fe70fda0a5d2b348605e6c5fc64c5907e84da08,cnn_dailymail,ollama,llama3.1:latest,0.47474747474747475,0.14285714285714285,0.24242424242424243,0.2219161369535148,0.8966774940490723,0.8570200204849243,0.8764004111289978
20260519_213553,56c89e5db9f6b3888111b43a73c1394b2270d3e9,cnn_dailymail,ollama,llama3.1:latest,0.5298013245033112,0.21476510067114093,0.3576158940397351,0.33015734538090047,0.8910308480262756,0.9011462926864624,0.8960599899291992
20260519_213553,9d8a6a15836ea21a0125229f0e192ee1300992b1,cnn_dailymail,ollama,llama3.1:latest,0.434108527131783,0.14173228346456693,0.2015503875968992,0.3791770480483002,0.886789083480835,0.875400185585022,0.8810577988624573
20260519_213553,1c0f536b465291fe1ef8f3f1a9664f3db4f58e6b,cnn_dailymail,ollama,llama3.1:latest,0.3006535947712418,0.026490066225165566,0.1568627450980392,0.19455252918287938,0.8412305116653442,0.8769721984863281,0.8587296009063721
20260519_213553,74fe6df7ecd51c916d965942d699a7fc6a444989,cnn_dailymail,ollama,llama3.1:latest,0.4225352112676056,0.1142857142857143,0.25352112676056343,0.24748375792919988,0.8835998773574829,0.9088080525398254,0.8960266709327698
20260519_213553,742163e2d890b106ef93dcee1354deea845db7f4,cnn_dailymail,ollama,llama3.1:latest,0.32061068702290074,0.124031007751938,0.22900763358778622,0.3813139085530591,0.8714517951011658,0.9090366363525391,0.8898475170135498
20260519_213553,7f66b15837d7ff3331d15386a5ed4b97fcea908b,cnn_dailymail,ollama,llama3.1:latest,0.4819277108433735,0.08536585365853659,0.21686746987951808,0.24677377282760823,0.8612414002418518,0.8644797801971436,0.8628575801849365
20260519_213553,e866e771f1f0c8d7ee2b271cfce62e6d6a7aafa2,cnn_dailymail,ollama,llama3.1:latest,0.2677165354330709,0.096,0.1732283464566929,0.32631578947368417,0.8549957275390625,0.8991668224334717,0.8765251636505127
20260519_213553,98f821f8a5907faccf432db753c6a5a8bd7d5c92,cnn_dailymail,ollama,llama3.1:latest,0.43749999999999994,0.24050632911392403,0.2625,0.30712806419352556,0.8776476979255676,0.9093520641326904,0.8932186961174011
20260519_213553,6c094f8b7bd0d6e6ead44593b77ad5a9865b4045,cnn_dailymail,ollama,llama3.1:latest,0.43589743589743585,0.0779220779220779,0.24358974358974356,0.2697643097643097,0.8738369941711426,0.8686974048614502,0.8712595701217651
20260519_213553,913c5ebfb1c933042f9098e0542887c0c20e453a,cnn_dailymail,ollama,llama3.1:latest,0.4074074074074074,0.08750000000000001,0.23456790123456792,0.1662681850428886,0.8801901340484619,0.8494130969047546,0.8645277619361877
20260519_213553,d4fb510a1e8d782f6aa0031ccaba5295a234826b,cnn_dailymail,ollama,llama3.1:latest,0.384180790960452,0.08,0.1807909604519774,0.20295990237734074,0.8808766007423401,0.8560930490493774,0.8683080077171326
20260519_213553,aa11f5cdb7409f40dd89c5b560819a6b2f1bbd46,cnn_dailymail,ollama,llama3.1:latest,0.3188405797101449,0.1323529411764706,0.24637681159420288,0.2891692040017399,0.8645942211151123,0.8831315040588379,0.8737645745277405
20260519_213553,f9814d9570b8e5a85fe5808074de0eac6f1ad958,cnn_dailymail,ollama,llama3.1:latest,0.5170068027210883,0.2206896551724138,0.3401360544217687,0.35933007349281165,0.8958577513694763,0.8850420713424683,0.8904170393943787
20260519_213553,371a6ea65757508db990700f5ec81cf61e76e73b,cnn_dailymail,ollama,llama3.1:latest,0.4153846153846154,0.15624999999999997,0.23076923076923078,0.3681653269746035,0.868951141834259,0.898759663105011,0.883604109287262
20260519_213553,e98f71ab88cf1951cd53549071672dd62cdd02a3,cnn_dailymail,ollama,llama3.1:latest,0.24000000000000002,0.0,0.112,0.17156862745098042,0.8458362817764282,0.849035382270813,0.8474328517913818
20260519_213553,2167f2d6e2d7fd75ec781da14744525d4375d437,cnn_dailymail,ollama,llama3.1:latest,0.34848484848484845,0.1076923076923077,0.21212121212121215,0.263348901002638,0.8687077760696411,0.885987401008606,0.877262532711029
