id,writer_reference_id,provider,model,rouge1_fmeasure,rouge2_fmeasure,rougeL_fmeasure,meteor,bertscore_precision,bertscore_recall,bertscore_f1
649b09bfce674ca1bfd66a519fcdf59a,2,openai,text-davinci-002,0.4,0.07079646017699115,0.20869565217391306,0.29015665725978773,0.8718314170837402,0.898316502571106,0.8848758339881897
649b09bfce674ca1bfd66a519fcdf59a,3,openai,text-davinci-002,0.2631578947368421,0.08928571428571427,0.1754385964912281,0.18469340710004611,0.8522197604179382,0.8694630265235901,0.8607550859451294
658c33365a264d1ebb7adace464406e9,1,openai,text-davinci-002,0.3508771929824562,0.10714285714285714,0.2280701754385965,0.24214614932231907,0.874052882194519,0.880754828453064,0.8773910403251648
658c33365a264d1ebb7adace464406e9,2,openai,text-davinci-002,0.3272727272727273,0.1111111111111111,0.20000000000000004,0.21092542148273574,0.8595590591430664,0.8753740787506104,0.8673945069313049
658c33365a264d1ebb7adace464406e9,3,openai,text-davinci-002,0.28318584070796465,0.036036036036036036,0.1592920353982301,0.16892169342586127,0.8589507341384888,0.8570816516876221,0.8580151796340942
66f39853ad2b437c8bdca86ae74bb35f,1,openai,text-davinci-002,0.20689655172413793,0.04705882352941176,0.16091954022988506,0.1374570446735395,0.8637583255767822,0.8715606927871704,0.8676419854164124
66f39853ad2b437c8bdca86ae74bb35f,2,openai,text-davinci-002,0.4684684684684684,0.2018348623853211,0.30630630630630634,0.3338182796224755,0.8973945379257202,0.9044955372810364,0.9009310603141785
66f39853ad2b437c8bdca86ae74bb35f,3,openai,text-davinci-002,0.22222222222222224,0.06185567010309279,0.22222222222222224,0.14635353816640367,0.8833597898483276,0.8808180689811707,0.8820871114730835
6b138ac4c76b4b32ab6639bfef6dfaad,1,openai,text-davinci-002,0.3883495145631068,0.198019801980198,0.2912621359223301,0.26135184080920515,0.9134596586227417,0.895991325378418,0.9046412110328674
6b138ac4c76b4b32ab6639bfef6dfaad,2,openai,text-davinci-002,0.32653061224489793,0.08333333333333333,0.22448979591836737,0.24562256809338517,0.890119194984436,0.885068416595459,0.8875866532325745
6b138ac4c76b4b32ab6639bfef6dfaad,3,openai,text-davinci-002,0.4842105263157895,0.23655913978494625,0.37894736842105264,0.3742445374244538,0.916442334651947,0.9082705974578857,0.912338137626648
6f18757d62184196b18ed0ecda6b55bc,1,openai,text-davinci-002,0.23529411764705882,0.06,0.1568627450980392,0.12534516765285997,0.8751896023750305,0.8762034177780151,0.8756961822509766
